outlet_id,outlet_name,state,city_or_scope,website,website_active,sustained_journalism,immigrant_or_diaspora_serving,institutional_form,public_institutional_signals,eligibility_status,primary_evidence_url,verification_notes,analysis_tier,core_inclusion,source_file,source_row_number
CA004,Nichi Bei News,California,San Francisco,https://www.nichibei.org/,yes,yes,yes,nonprofit ethnic/community newspaper,nonprofit foundation; staff; board; membership; community mission,verified_include,https://www.nichibei.org/about/,"Strong fit, especially for Japanese American community journalism and institutional variation.",core_verified,yes,data/verification/california_verification_v1.csv,5
CA028,Pakistan Times USA,California,Southern California,,pending,pending,likely_yes,Pakistani community publication,directory evidence only in current pass,pending_verification,,Keep candidate; current website and active publication need direct verification.,pending_verification,no,data/verification/california_verification_v1.csv,29
CA015,Peninsula 360 Press,California,Redwood City / San Mateo County,https://peninsula360press.com/,yes,yes,yes,immigrant-founded multilingual digital/community newsroom,immigrant founders; mission; community journalism; partnerships,verified_include,https://peninsula360press.com/en/we/,Very strong immigrant-serving fit.,core_verified,yes,data/verification/california_verification_v1.csv,16
CA018,Radio Bilingüe,California,Fresno / statewide network,https://radiobilingue.org/,yes,yes,yes,nonprofit Spanish-language public radio network,mission; stations; funders; immigrant/farmworker audiences,verified_include,https://radiobilingue.org/en/about-us,Strong fit and large nonprofit network case.,core_verified,yes,data/verification/california_verification_v1.csv,19
CA020,Radio Indígena,California,Oxnard,https://mixteco.org/radio-indigena/,yes,yes,yes,Indigenous-language community radio hosted by nonprofit,host organization; current programming; journalism program,verified_include,https://mixteco.org/radio-indigena/,Strong hosted-media case serving Indigenous immigrant/farmworker communities.,core_verified,yes,data/verification/california_verification_v1.csv,21
CA005,Rafu Shimpo,California,Los Angeles,https://rafu.com/,yes,yes,yes,bilingual Japanese-English community newspaper,current publication; bilingual identity; advertising/sponsors visible,verified_include,https://rafu.com/about/,"Active current newsroom. About page is sparse, but site identifies publication clearly.",core_verified,yes,data/verification/california_verification_v1.csv,6
CA023,San Fernando Valley Sun / El Sol,California,San Fernando Valley,https://sanfernandosun.com/,yes,yes,yes,bilingual local community newspaper,ownership statement; ethics/corrections policy; active Spanish section,verified_include,https://sanfernandosun.com/about-us/,Eligible; strong bilingual community-news case.,core_verified,yes,data/verification/california_verification_v1.csv,24
CA029,The Armenian Observer,California,Los Angeles area,,pending,pending,likely_yes,Armenian community publication,directory evidence only in current pass,pending_verification,,Keep candidate; current activity and institutional structure need verification.,pending_verification,no,data/verification/california_verification_v1.csv,30
CA009,The Korea Times Los Angeles,California,Los Angeles,https://www.koreatimes.com/,yes_via_epaper,yes,yes,Korean-language daily newspaper,active Los Angeles e-paper; local/state/news sections,verified_include,https://epaper.koreatimes.com/,Current LA edition verified through e-paper service.,core_verified,yes,data/verification/california_verification_v1.csv,10
CA022,Vida en el Valle,California,Central Valley,https://www.vidaenelvalle.com/,pending_current_site_check,likely_yes,likely_yes,Latino community newspaper/digital outlet,candidate supported by Latino-media directories,pending_verification,,Retain candidate; current institutional verification still needed.,pending_verification,no,data/verification/california_verification_v1.csv,23
CA007,Viet Bao Daily News,California,Westminster / Garden Grove,https://vietbao.com/,unclear_site_fetch,yes,yes,Vietnamese-language daily newspaper,current public listings; CEO/editor named,verified_include_with_site_limit,https://ocvote.gov/vi/community/election-official-partnership/community-contact-list,Official county list identifies outlet; site blocks automated fetch.,core_verified,yes,data/verification/california_verification_v1.csv,8
CA011,World Journal California,California,Los Angeles / Bay Area,https://www.worldjournal.com/,yes,yes,yes,Chinese-language commercial news organization,California corporate entity; Chinese-language journalism; LA/SF offices,verified_include,https://www.worldjournal.net/%E6%B4%9B%E6%9D%89%E7%A3%AF%E4%B8%96%E7%95%8C%E6%97%A5%E5%A0%B1/,Strong fit; useful large commercial comparison.,core_verified,yes,data/verification/california_verification_v1.csv,12
CO006,Asian Avenue Magazine,Colorado,Denver / statewide,https://www.asianavemag.com/,yes,yes_mixed_magazine,yes,English-language AAPI monthly print/digital magazine,"founded 2006; 240,000 annual readership; statewide distribution; current 2026 issues; immigration/identity/community reporting",verified_include_mixed_format,https://www.asianavemag.com/about,Strong AAPI community-media case; magazine format includes journalism plus cultural/community features.,core_verified,yes,data/verification/colorado_verification_v1.csv,7
CO005,Colorado Chinese News,Colorado,Denver,https://kzhb.us/,yes,yes,yes,Chinese-language newspaper/digital outlet,Denver Public Library lists it as Colorado Chinese News; current June 2026 issues documented,verified_include_with_secondary_evidence,https://www.denverlibrary.org/colorado-newspaper-resources,Strong Chinese-language diaspora case; deeper pass should add ownership/staff.,core_verified,yes,data/verification/colorado_verification_v1.csv,6
CO009,ColoradoLatino.com,Colorado,Statewide,https://www.coloradolatino.com/,yes,mixed_information_portal,yes,Latino community information/news portal,"statewide Latino directory, events and news sections; original-reporting structure not clearly established",comparison_or_information_platform,https://www.coloradolatino.com/,"Useful community-information infrastructure, but not yet a clearly verified newsroom.",contextual_noncore,no,data/verification/colorado_verification_v1.csv,10
CO010,Denver Urban Spectrum,Colorado,Denver,https://denverurbanspectrum.com/,yes,yes,partly,Black/community-of-color publication,active Denver community journalism; not primarily immigrant-serving under current core definition,boundary_comparison,https://www.denverlibrary.org/colorado-newspaper-resources,Retain as comparison rather than core immigrant outlet.,contextual_noncore,no,data/verification/colorado_verification_v1.csv,11
CO003,El Comercio de Colorado,Colorado,Denver / Aurora / statewide,https://elcomerciodecolorado.com/,yes,yes,yes,Spanish-English newspaper/digital newsroom,"active Sept. 2026; edition 450 in 2026; local reporting, immigration desk, bilingual content and community mission",verified_include,https://elcomerciodecolorado.com/renovacion-y-compromiso/,Excellent current Latino/immigrant-serving outlet.,core_verified,yes,data/verification/colorado_verification_v1.csv,4
CO004,El Semanario / The Weekly Issue,Colorado,Denver / statewide,https://www.elsemanarioonline.com/,yes,yes,yes,Latino-focused weekly/digital publication,active Sept. 2026 Colorado reporting and long-running bilingual/Latino public-affairs role,verified_include,https://www.elsemanarioonline.com/,Strong Latino community/public-affairs case.,core_verified,yes,data/verification/colorado_verification_v1.csv,5
CO002,La Prensa de Colorado,Colorado,Denver metro / Northern Colorado / Colorado Springs,https://laprensadecolorado.com/,yes,yes,yes,Spanish-language weekly newspaper/digital outlet,founded 2010; weekly free paper; explicit Hispanic-community mission; current 2026 local and immigration coverage,verified_include,https://laprensadecolorado.com/quienes-somos-who-are-we/,Strong immigrant-serving Spanish-language case.,core_verified,yes,data/verification/colorado_verification_v1.csv,3
CO001,La Voz Colorado,Colorado,Denver / statewide,https://lavozcolorado.com/,yes,yes,yes,bilingual Latino newspaper/digital newsroom,founded 1974; continuous publication; Colorado Latino community focus; current 2026 content and local contact,verified_include,https://lavozcolorado.com/2024/01/17/lavozcolorado-has-a-permanent-home-at-the-denver-public-library/,Strong long-running Latino community newsroom.,core_verified,yes,data/verification/colorado_verification_v1.csv,2
CO007,Telemundo Colorado / KDEN,Colorado,Denver metro / statewide,https://www.telemundodenver.com/,yes,yes,yes,Spanish-language local television newsroom owned by NBCUniversal,dedicated local newsroom; multiple daily newscasts; statewide Spanish-speaking audience; current 2026 staffing and mission documented,verified_include,https://www.telemundodenver.com/noticias/local/quienes-somos-conoce-a-telemundo-colorado-sobre-nosotros/2430933/,Strong large-network comparison case.,core_verified,yes,data/verification/colorado_verification_v1.csv,8
CO008,Univision Colorado / Denver coverage,Colorado,Denver / statewide,https://www.univision.com/temas/denver-colorado,yes_content,yes_at_network_level,yes,Spanish-language network/local-market news presence,"current Denver/Colorado reporting exists, but a distinct current Colorado newsroom/market page is less clearly documented in this pass",pending_deeper_verification,https://www.univision.com/temas/denver-colorado,"Retain; verify local station ownership, staffing and newsroom structure before counting as distinct core outlet.",pending_verification,no,data/verification/colorado_verification_v1.csv,9
DE003,Delaware Hispano Magazine,Delaware,Newark / statewide,https://delhispano.com/,yes,mixed_magazine_news_resources,yes,monthly Hispanic community magazine,"active July 2026; mission to inform, educate and empower Hispanic families; strong emphasis on local Delaware news/events and resources",verified_include_mixed_format,https://delhispano.com/quienes-somos/,Eligible mixed-format community publication.,core_verified,yes,data/verification/delaware_verification_v1.csv,4
DE006,Delaware Spanish-language radio lead,Delaware,Wilmington / statewide,,unresolved,unresolved,likely_yes_if_found,unresolved Spanish-language broadcast lead,no distinct journalism-focused Spanish radio newsroom firmly verified in first pass,hold_unresolved,,Retain for deeper FCC/station-program search; do not infer absence.,hold_for_review,no,data/verification/delaware_verification_v1.csv,7
