outlet_id,organization_id,outlet_name,jurisdiction,state_or_market,city_or_scope,website,record_type,ownership_or_governance_form_phase1a,media_format,language_model,community_orientation,geographic_scope,founding_year,founding_status,founder_or_origin_note,parent_or_host_name,parent_resource_relationship,legal_organizational_form,ownership_structure,governing_board_public,board_or_governance_url,public_staff_count,staff_size_band,staff_count_basis,editorial_leadership_public,public_editorial_roles,employment_model_public,revenue_model,revenue_sources_public,annual_revenue_amount,annual_revenue_year,revenue_band,funders_publicly_named,named_funders,funding_source_url,network_memberships,network_membership_status,collaborative_partnerships_public,partnership_note,legal_support_status,legal_support_scope,legal_support_provider,legal_support_source_url,legal_support_disclosure_status,safety_support_status,safety_support_types,safety_policy_public,safety_source_url,editorial_policy_public,corrections_policy_public,ethics_policy_public,privacy_or_source_policy_public,publishing_cadence,platform_presence,platform_dependence_public_signal,platform_monetization_status,monetized_platforms,platform_monetization_model,platform_revenue_dependency,platform_revenue_share_or_amount,platform_revenue_evidence_url,referral_dependency_status,major_referral_sources,owned_audience_channels,owned_audience_strength_public_signal,platform_policy_financial_exposure,documented_demonetization_or_restriction_event,platform_risk_source_url,revenue_concentration_public_signal,grant_dependency_public_signal,government_advertising_dependency_public_signal,major_funding_loss_event_public,financial_security_note,public_contact_available,public_contact_type,editor_or_leader_name_public,editor_or_leader_role_public,recruitment_source_url,primary_enrichment_source_url,secondary_enrichment_source_url,source_type,evidence_date,date_checked,enrichment_confidence,enrichment_notes,enrichment_version
ME004,ORG0005,Maine Public News Connect - French,Maine,Maine,Statewide,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,hosted_program,unclear,unclear,language_specific_product_within_host,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,,,,,not_searched,,phase1b-v1.0
ME005,ORG0005,Maine Public News Connect - Portuguese,Maine,Maine,Statewide,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,hosted_program,unclear,unclear,language_specific_product_within_host,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,,,,,not_searched,,phase1b-v1.0
ME003,ORG0005,Maine Public News Connect - Somali,Maine,Maine,Statewide,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,hosted_program,unclear,newsletter,language_specific_product_within_host,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,,,,,not_searched,,phase1b-v1.0
ME006,ORG0005,Maine Public News Connect - Spanish,Maine,Maine,Statewide,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,hosted_program,unclear,unclear,language_specific_product_within_host,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://contact.mainepublic.org/page/66230/subscribe/1?locale=en-US,,,,,not_searched,,phase1b-v1.0
MD003,,Latin Opinion,Maryland,Maryland,Baltimore / statewide,,standalone_outlet,unclear,unclear,single_non_english,language_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.wypr.org/show/the-wypr-news-roundup/2026-07-10/baltimore-county-elections-venezuelas-earthquake-police-accountability-and-ice-cream,,,,,not_searched,,phase1b-v1.0
MD001,ORG0004,Washington Hispanic,Maryland,Maryland,Silver Spring / DMV,https://washingtonhispanic.com/,standalone_outlet,unclear,print,single_non_english,ethnic_or_racial_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://asequent.com/app/admin/assets/img/184301A_EPM_100_PROOF_R1.pdf,,,,,not_searched,,phase1b-v1.0
MA006,,Boston Orange,Massachusetts,Massachusetts,Greater Boston,https://www.bostonorange.com/,standalone_outlet,unclear,unclear,single_non_english,diaspora_national_origin,metro,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.bostonorange.com/2026/09/gbcca70.html?m=0,,,,,not_searched,,phase1b-v1.0
MA003,,Brazilian Times,Massachusetts,Massachusetts,Somerville / New England,https://www.braziliantimes.com/,standalone_outlet,unclear,mixed_platform,unclear,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.braziliantimes.com/quem-somos,,,,,not_searched,,phase1b-v1.0
MA002,,El Mundo Boston,Massachusetts,Massachusetts,Boston / statewide,https://elmundoboston.com/,standalone_outlet,unclear,print,single_non_english,ethnic_or_racial_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://elmundoboston.com/digital-edition/,,,,,not_searched,,phase1b-v1.0
MA001,,El Planeta,Massachusetts,Massachusetts,Greater Boston / statewide,https://elplaneta.com/,standalone_outlet,unclear,unclear,single_non_english,ethnic_or_racial_community,statewide,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://elplaneta.com/about-us-en/,,,,,not_searched,,phase1b-v1.0
MA005,,Khmer Post USA,Massachusetts,Massachusetts,Lowell / Cambodian diaspora,https://khmerpostusa.com/,standalone_outlet,unclear,unclear,unclear,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://khmerpostusa.com/lowell-has-the-second-largest-cambodian-community-in-the-united-states-and-almost-nobody-who-built-it-chose-lowell-on-purpose/,,,,,not_searched,,phase1b-v1.0
MA004,,Sampan,Massachusetts,Massachusetts,Greater Boston,https://www.sampan.org/,hosted_program,community_or_civic_organization_based,print,bilingual,ethnic_or_racial_community,metro,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.sampan.org/about-4,,,,,not_searched,,phase1b-v1.0
MA007,,The Boston Korea,Massachusetts,Massachusetts,Allston / Greater Boston,,standalone_outlet,unclear,unclear,single_non_english,language_community,metro,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.mass.gov/info-details/registered-news-media-under-sjc-rule-119,,,,,not_searched,,phase1b-v1.0
MI006,,Bangla Shangbad,Michigan,Michigan,Metro Detroit,,standalone_outlet,unclear,print,unclear,diaspora_national_origin,metro,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://newmichiganmedia.com/about/,,,,,not_searched,,phase1b-v1.0
MI007,,Chaldean News,Michigan,Michigan,Metro Detroit,https://www.chaldeannews.com/,standalone_outlet,unclear,unclear,unclear,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://www.chaldeannews.com/support,,,,,not_searched,,phase1b-v1.0
MI003,,EL CENTRAL Hispanic News,Michigan,Michigan,Detroit / Southeast Michigan,https://elcentralmedia.com/,standalone_outlet,unclear,digital,bilingual,ethnic_or_racial_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://elcentralmedia.com/about/,,,,,not_searched,,phase1b-v1.0
MI004,,Latino Press / Latino Detroit,Michigan,Michigan,Detroit / Southeast Michigan,https://latinodetroit.com/,standalone_outlet,unclear,print,single_non_english,ethnic_or_racial_community,neighborhood_or_city,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://latinodetroit.com/about-latino-detroit/,,,,,not_searched,,phase1b-v1.0
MI001,,The Arab American News,Michigan,Michigan,Dearborn / Metro Detroit,https://arabamericannews.com/,standalone_outlet,unclear,print,bilingual,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://arabamericannews.com/,,,,,not_searched,,phase1b-v1.0
MI008,,The Polish Weekly / Tygodnik Polski,Michigan,Michigan,Orchard Lake / Metro Detroit,https://polishweekly.com/,hosted_program,unclear,digital,bilingual,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://polishweekly.com/about-us/,,,,,not_searched,,phase1b-v1.0
MI002,,The Yemeni American,Michigan,Michigan,Dearborn / Metro Detroit,https://yemeniamerican.com/en/,standalone_outlet,unclear,print,bilingual,diaspora_national_origin,transnational_or_diaspora,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,https://yemeniamerican.com/en/,,,,,not_searched,,phase1b-v1.0
MN021,,3HMONGTV / Hmong Broadcasting Company,Minnesota Verification Batch1,Minnesota,Twin Cities,https://hbctv.net/,standalone_outlet,unclear,television,unclear,diaspora_national_origin,metro,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,,,,,,not_searched,,phase1b-v1.0
MN019,,Hmong Radio Broadcast,Minnesota Verification Batch1,Minnesota,Twin Cities,https://www.hmongradiobroadcast.com/,standalone_outlet,for_profit_private,radio,unclear,diaspora_national_origin,metro,,not_searched,,,not_searched,not_searched,not_searched,not_searched,,,not_searched,not_searched,not_searched,,not_searched,not_searched,,,,not_searched,not_searched,,,,not_searched,not_searched,,not_searched,,,,not_searched,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,not_searched,,not_searched,not_searched,,,not_searched,,,not_searched,,,not_searched,,not_searched,,not_searched,not_searched,not_searched,not_searched,,not_searched,,,,,,,,,,not_searched,,phase1b-v1.0
